Thu nhap trung binh,Tuoi nha,So luong phong,So phong ngu,Dan so,So luong nguoi song,Vi do,Kinh do,Gia nha
5.8096,52,4.9534,0.8244,708,2.5376,37.76,-122.49,3.398
3.5302,52,5.5861,1.0937,1092,2.3791,37.76,-122.49,3.296
3.5909,52,5.489,1.0391,1091,2.6675,37.76,-122.49,3.312
4.0391,52,6.2439,1.0627,782,2.7247,37.76,-122.49,3.327
3.5278,48,5.0981,1.0189,650,2.4528,37.76,-122.49,3.398
4.3977,49,5.8047,0.9933,795,2.6768,37.76,-122.49,3.536
4.3281,49,5.8256,1.0819,729,2.5943,37.76,-122.49,3.231
4.4,51,4.8834,0.9557,1126,2.6247,37.75,-122.48,3.184
4.3393,52,5.2725,1.0356,1583,3.3187,37.75,-122.48,3.176
3.6859,52,5.415,1.1214,1056,2.3311,37.74,-122.48,3.118
4.4375,49,5.4395,1.0049,1052,2.5975,37.75,-122.48,3.292
3.7734,48,5.3008,1.1369,1285,2.666,37.75,-122.48,3.147
4.7703,52,5.0709,0.9804,1136,2.7775,37.75,-122.48,3.31
3.7361,48,5.7546,1.1055,1041,2.7467,37.75,-122.49,3.202
3.7054,47,5.3367,1.0599,1105,2.7556,37.75,-122.49,3.085
4.8036,45,5.3447,1.0525,1092,2.4932,37.75,-122.49,2.978
3.9205,43,5.4074,1.0397,979,2.5899,37.75,-122.49,3.191
3.7562,48,5.8505,1.0392,1041,2.5515,37.75,-122.49,3.212
4.8516,52,5.351,0.9255,1177,2.8293,37.75,-122.49,3.238
3.4583,52,5.2119,1.031,1147,2.731,37.74,-122.49,3.213
4.0208,52,5.1697,0.9842,1211,2.7398,37.74,-122.48,3.231
4.131,52,5.8541,1.1432,1072,2.8973,37.74,-122.48,3.143
3.9236,52,5.4952,1,1372,2.6538,37.74,-122.48,3.35
6.2642,48,5.9799,0.9146,497,2.4975,37.73,-122.49,4.385
3.8333,48,5.7295,1.029,487,2.3527,37.74,-122.49,3.408
4.3909,52,5.6009,1.0298,1188,2.7248,37.74,-122.49,3.177
4.5744,52,5.4292,1.0778,1154,2.7217,37.74,-122.49,3.152
5.1681,52,6.9134,1.039,566,2.4502,37.73,-122.48,5
5.2598,47,6.3351,1.0426,867,2.3059,37.73,-122.48,3.715
5.1991,39,6.3094,1.0945,742,2.4169,37.73,-122.49,3.694
3.9219,37,5.9532,0.9532,530,2.2553,37.73,-122.49,4.333
5.6204,36,6.1107,0.9799,742,2.4899,37.73,-122.49,4.062
3.1359,38,4.1067,1.0643,2410,3.0977,37.73,-122.48,3.5
3.2059,47,4.5581,1.1085,564,2.186,37.72,-122.47,3.5
3.5296,43,4.6441,1.228,1497,1.8058,37.71,-122.48,4
4.1116,45,4.1082,0.9883,733,2.1433,37.72,-122.48,1.875
3.2321,46,3.9851,1.058,1281,2.1244,37.72,-122.48,1.125
3.7083,52,4.3585,0.9114,1142,2.4665,37.76,-122.5,3.077
3.1406,43,4.7159,1.0201,1299,2.906,37.76,-122.5,3.162
3.9464,50,5.3289,1.0963,1009,2.6979,37.76,-122.5,2.956
3.8333,48,5.2342,1.0967,891,3.3123,37.76,-122.5,2.963
4.5329,46,4.8725,0.9314,841,2.7484,37.76,-122.5,2.788
4.1419,45,5.3248,1.0955,838,2.6688,37.75,-122.5,2.915
4.0985,43,5.2269,1.0595,1247,2.7467,37.75,-122.5,2.832
2.8448,43,3.8192,1.0163,1439,2.3436,37.76,-122.51,2.689
3.0465,43,4.5287,1.1093,1332,2.3871,37.76,-122.51,2.742
3.2792,40,4.453,1.0787,1499,2.8772,37.76,-122.51,2.608
4.2644,46,4.7564,1.0256,1272,2.7179,37.76,-122.5,2.841
3.3393,45,4.257,0.9593,1078,2.743,37.76,-122.5,2.723
4.3859,45,4.939,1.0488,941,2.8689,37.75,-122.5,2.702
3.4919,44,5.1384,1.0311,1137,3.2119,37.75,-122.5,2.718
3.96,45,4.9441,1.0093,920,2.8571,37.76,-122.54,2.722
2.9632,44,5.2697,1.0394,872,2.6424,37.75,-122.5,2.863
3.7969,40,4.7143,0.9082,1266,2.5837,37.74,-122.5,2.978
3.7552,45,5.1784,1.0205,1098,3.2105,37.74,-122.5,2.966
5.6826,44,4.7484,0.8871,820,2.6452,37.74,-122.49,3
3.5,44,5.5728,1.1643,1087,2.5516,37.74,-122.5,2.757
3.875,44,5.6914,1.1667,1434,3.2297,37.74,-122.5,2.757
4.0217,46,4.8176,0.9581,1429,2.9958,37.75,-122.5,2.724
4.0625,44,4.8221,1.0622,1640,2.8325,37.74,-122.5,2.728
3.9583,42,4.3075,1.0207,1041,2.6899,37.74,-122.5,2.737
4.3611,44,5.1663,1.1663,1154,2.8635,37.74,-122.5,2.681
4.1786,42,4.6115,0.954,1230,2.8276,37.74,-122.54,2.711
4.1029,52,5.632,1.0084,847,2.3792,37.79,-122.46,5
2.9293,52,4.0849,1.0943,1067,2.0132,37.78,-122.46,3.5
3.0265,52,4.3744,1.0489,1421,2.3963,37.78,-122.46,3.5
3.7419,52,5.1219,1.0348,999,2.4851,37.79,-122.46,5
3.7887,52,4.9267,1.1106,1584,2.2759,37.78,-122.46,5
2.7431,51,3.8571,1.0026,880,2.2857,37.78,-122.47,3.071
3.7292,52,4.5667,1.0173,1302,2.2565,37.78,-122.47,4.167
4.75,52,4.7718,1.0453,1380,2.3154,37.79,-122.47,5
2.8125,52,5.023,1.2069,194,2.2299,37.79,-122.47,5
3.9688,52,5.1358,1.028,990,2.1336,37.79,-122.47,4.833
3.5221,52,4.834,1.0263,1078,2.1822,37.78,-122.47,4.433
4.1339,52,4.5671,1.0259,955,2.2471,37.78,-122.47,3.964
3.129,48,4.1447,1.0643,1674,2.4474,37.78,-122.48,3.75
4.1148,52,4.8031,1.0821,2246,2.3036,37.79,-122.48,4.578
3.1653,44,4.4768,1.0544,1738,2.3081,37.78,-122.48,3.353
3.2028,32,4.2173,1.1351,1704,2.3733,37.78,-122.49,3.229
3.6148,46,4.2523,1.0193,1783,2.2947,37.78,-122.49,3.522
9.1881,52,7.2555,1.0396,546,2.4053,37.79,-122.48,5
6.1407,52,6.9143,1.0505,1143,2.5121,37.79,-122.49,5
10.7058,52,8.4339,0.9525,805,2.7288,37.79,-122.49,5
3.4236,52,4.6413,1.1031,2030,2.2758,37.78,-122.46,3.768
3.4605,52,4.8382,0.9963,1364,2.5074,37.78,-122.46,4.417
3.2396,52,4.0216,1.0824,1400,2.7451,37.78,-122.46,3.75
2.8553,52,4.6647,1.0982,1636,2.4713,37.78,-122.46,3.607
3.9375,52,4.6887,1.0103,2099,3.0822,37.77,-122.46,4.029
4.1635,52,5.9443,1.1751,1042,2.7639,37.77,-122.47,3.984
4.0652,52,5.3656,0.9717,1166,2.75,37.78,-122.47,4.213
3.1989,52,4.295,1.0337,1220,2.4158,37.78,-122.47,4.469
3.1392,52,4.9932,1.0948,1448,2.4501,37.78,-122.47,4.224
4.0208,52,5.8774,1.107,1479,2.8774,37.78,-122.47,4.146
4.1856,52,5.0049,0.9265,1153,2.826,37.78,-122.47,4.047
3.8571,52,5.0449,1.0193,1350,2.1669,37.77,-122.47,3.667
3.4883,52,4.9145,1.0339,1427,2.3016,37.78,-122.48,3.372
4.218,52,5.3968,1.0425,1362,2.7571,37.78,-122.48,3.938
3.8899,52,4.5,1.0475,1202,2.1162,37.77,-122.48,3.485
3.5588,50,5.1775,1.048,1111,2.6643,37.78,-122.48,3.464
3.5865,52,5.6505,1.1864,1508,2.9282,37.78,-122.48,3.114
3.0877,47,4.1848,0.9984,1505,2.337,37.78,-122.49,3.291
3.0278,52,5.1729,1.0857,1663,2.5008,37.78,-122.49,3.563
3.7036,52,5.1135,1,1170,2.5546,37.77,-122.49,3.692
4.125,52,5.7929,1.081,1070,2.5476,37.77,-122.5,3.595
2.6719,52,4.6911,1.0046,1109,2.5378,37.78,-122.49,3.185
3.6429,42,5.2466,1.1156,1419,2.7341,37.78,-122.49,3.284
4.2414,49,4.8571,0.9844,1040,2.3214,37.78,-122.49,5
3.5833,50,4.3386,0.9639,1049,2.3679,37.78,-122.5,3.485
3.9954,52,4.6553,1.0895,1032,2.7158,37.77,-122.5,3.247
5.0562,52,5.5398,1.0627,1252,3.0169,37.77,-122.5,3.367
3.5833,52,5.1582,1.0716,1312,2.4708,37.77,-122.5,3.229
3.7167,46,4.6998,1.0782,1418,2.5187,37.78,-122.5,3.328
4.7328,45,5.5739,1.0848,1056,2.2957,37.78,-122.51,3.511
4.0353,47,5.4978,1.0881,1201,2.6454,37.78,-122.51,3.422
2.9201,32,3.7255,1.0927,1229,2.1486,37.79,-122.55,3.222
3.4051,45,5.9459,1.0798,4715,4.0472,37.81,-122.47,5
15.0001,52,8,1,13,13,37.79,-122.5,5
3.527,17,3.593,1.1691,1453,1.7548,37.72,-122.54,3.189
1.2387,42,4.2487,1.1329,3549,3.574,37.72,-122.42,2.128
2.7083,10,4.4352,1.1574,355,3.287,37.72,-122.36,1.804
10.2264,52,4.6667,0.8889,37,1.3704,37.74,-122.39,2.25
6.1359,26,6,1,23,2.5556,37.75,-122.4,2.25
4.2708,47,6.5542,1.1446,558,3.3614,37.71,-122.38,2.071
3.3625,47,4.632,0.9213,1183,3.323,37.71,-122.4,2.237
0.9365,28,3.0439,1.1348,1618,2.5361,37.96,-121.28,0.525
1.1094,49,3.7736,1.1447,1448,4.5535,37.95,-121.28,0.525
1.2904,46,3.0811,0.991,1109,3.3303,37.95,-121.28,0.633
1.2411,52,3.4419,1.2558,630,2.4419,37.96,-121.29,1.125
0.8738,52,3.3765,1.4,154,1.8118,37.96,-121.29,0.75
0.7714,16,2.6986,1.0851,438,1.5532,37.95,-121.29,0.875
2.2024,9,3.4922,1.2539,575,2.9793,37.95,-121.3,0.45
0.7917,52,2.0189,1.4906,167,3.1509,37.95,-121.29,0.225
1.7875,24,3.5335,1.0671,1202,3.5044,37.96,-121.3,0.768
2.3393,48,5.1481,1.0509,583,2.6991,37.96,-121.31,0.776
1.2962,52,3.6591,1.0909,1025,2.3295,37.97,-121.29,1.102
1.3438,48,3.8485,1.171,1237,2.6775,37.96,-121.29,1.031
1.3191,50,3.4483,1.1529,1340,2.7686,37.96,-121.29,0.923
1.125,31,3.7004,1.1262,1398,1.939,37.96,-121.3,1.104
3.6591,52,5.6731,0.9154,736,2.8308,37.96,-121.3,1.051
1.7788,52,4.3537,1.0096,679,2.1833,37.96,-121.3,0.974
3.226,52,5.3725,0.9474,1157,2.3421,37.96,-121.31,1.076
3.3466,52,5.7335,0.9436,694,2.1755,37.96,-121.31,0.926
1.65,47,4.9019,1.0585,1455,3.0376,37.97,-121.28,0.66
1.425,43,3.6909,1.0182,1805,4.1023,37.96,-121.27,0.613
1.7212,43,3.8681,1.1458,573,3.9792,37.95,-121.27,0.59
1.8261,52,4.2516,0.9935,1368,4.4129,37.95,-121.27,0.546
1.7386,38,4.129,1.0726,676,5.4516,37.94,-121.27,0.52
1.4688,44,3.6425,0.9249,1489,3.8575,37.94,-121.28,0.568
1.7039,48,4.1948,1.0546,1406,3.3397,37.94,-121.28,0.527
0.696,52,5.3333,1.5926,272,5.037,37.95,-121.29,0.425
2.0303,40,4.9251,1.1411,2037,3.5488,37.94,-121.29,0.638
1.2625,40,4.6124,1.1005,742,3.5502,37.95,-121.32,0.43
1.9531,41,3.8265,1.102,323,3.2959,37.94,-121.31,0.45
1.3417,40,4.6598,1.1237,412,4.2474,37.94,-121.3,0.608
2.375,52,4.8,1.2,23,4.6,37.94,-121.3,0.675
2.625,36,2.8571,0.7143,64,4.5714,37.94,-121.32,0.55
3.6094,52,6.0562,1.0375,788,2.4625,37.96,-121.31,1.184
3.1845,47,4.7619,0.9636,922,2.5826,37.96,-121.32,0.872
2.0398,46,4.9115,0.9786,975,2.6139,37.96,-121.32,0.881
2.5488,42,4.7758,1.0029,906,2.6726,37.96,-121.33,0.803
2.1284,27,4.4207,1.0625,2010,4.8317,37.96,-121.34,0.594
1.7885,36,5.1517,1.3034,338,2.331,37.95,-121.32,0.621
2.7656,5,6.15,1.05,50,2.5,37.96,-121.32,0.5
3.765,33,5.7179,1.0413,1203,2.7592,37.97,-121.34,0.946
3.0354,23,4.3272,1.0076,1554,2.3761,37.96,-121.34,1.137
3.1406,33,5.4486,1.0149,1698,2.5306,37.97,-121.35,0.939
3.9922,32,5.7383,0.8879,227,2.1215,37.96,-121.36,2.474
5.8995,21,6.9585,0.9482,462,2.3938,37.96,-121.35,1.899
3.066,37,4.8827,0.9669,1737,2.612,37.98,-121.32,0.941
3.4625,36,5.7224,1.0588,1746,3.2096,37.98,-121.33,0.846
3.5404,38,5.6435,1.025,1351,2.4082,37.97,-121.33,0.916
3.3235,46,5.011,0.9426,1097,2.4216,37.97,-121.32,0.878
2.9107,43,5.6005,1.1187,1093,2.4954,37.97,-121.32,0.888
2.5195,20,5.0497,1.1287,730,2.1345,37.96,-121.33,0.926
3.5703,43,4.7219,0.9125,721,2.2531,37.97,-121.33,0.874
2.0043,36,5.2642,1.3261,999,2.6927,37.97,-121.33,0.908
3.0625,47,5.4701,1.0711,1228,1.9838,37.98,-121.31,1.415
4.061,52,5.8431,1.0529,1128,2.2118,37.97,-121.3,1.136
5.1915,42,5.9029,0.8964,720,2.3301,37.97,-121.31,1.837
3.6667,45,5.8914,1.0271,988,2.2353,37.97,-121.31,1.231
2.625,42,3.9308,0.8994,533,3.3522,37.98,-121.29,0.654
1.7794,52,5.9543,1.1034,1392,2.7674,37.97,-121.29,0.988
2.5043,49,4.5473,1.0273,1171,2.1291,37.98,-121.29,0.767
4.175,47,5.3446,1.0383,990,2.2297,37.98,-121.3,0.983
2.2981,52,5.8675,1.0831,766,1.9896,37.97,-121.3,1.054
3.4141,41,5.027,1.0324,463,2.5027,37.99,-121.29,0.906
1.5152,30,2.4256,1.0076,2019,3.8531,37.99,-121.29,0.813
2.6673,38,5.0425,1.0488,1167,2.4777,37.99,-121.3,0.875
2.6364,39,5.3487,1.0444,1388,2.1997,37.98,-121.3,0.938
2.8854,42,5.1031,1.1959,284,2.9278,37.99,-121.28,0.557
2.1265,32,4.4363,1.1111,2050,2.7778,37.98,-121.26,0.557
2.5714,43,4.9394,0.9773,1322,2.5038,37.98,-121.27,0.7
2.6812,43,5.843,1.1628,492,2.8605,37.98,-121.27,0.728
2.1429,52,5.5029,1.076,414,2.4211,37.98,-121.28,0.699
1.6944,45,4.9487,1.0154,498,2.5538,37.99,-121.29,0.752
1.1141,39,4.567,1.0848,550,2.4554,37.97,-121.27,0.544
2.5,43,3.4671,0.875,367,2.4145,37.96,-121.26,0.636
1.962,43,4.5577,1.0625,749,3.601,37.96,-121.27,0.527
2.5625,52,6.2688,1.2258,310,3.3333,37.96,-121.27,0.542
0.9782,41,3.954,1.0484,885,2.1429,37.98,-121.26,0.542
1.5329,39,4.2633,1,1056,2.5507,37.98,-121.25,0.483
2.5536,31,4.0719,1.0103,891,3.0514,37.97,-121.26,0.505
1.7895,34,4.3959,1.1741,846,2.8874,37.97,-121.25,0.631
2.3056,43,5.1934,1.1492,690,3.8122,37.96,-121.26,0.623
3.0352,41,5.4009,1.009,1143,2.5743,37.97,-121.26,0.698
2.0375,41,4.1505,0.9175,716,3.4757,37.97,-121.25,0.75
1.7898,35,4.9704,1.0395,892,2.9342,37.96,-121.26,0.635
2.0817,40,4.5657,0.9705,1208,3.2386,37.95,-121.25,0.553
1.725,44,4.4754,1.0055,677,3.6995,37.95,-121.26,0.593
2.1583,39,4.7205,1.0974,1368,3.5077,37.95,-121.26,0.62
1.275,41,5.8354,1.2785,382,4.8354,37.96,-121.27,0.54
2.5234,40,5.2451,1.0294,335,3.2843,37.96,-121.26,0.628
2.4866,26,4.6716,1.0127,1730,3.6653,37.96,-121.25,0.683
1.9187,29,3.9369,0.9775,788,3.5495,37.96,-121.24,0.577
1.9402,46,4.99,1.0673,1384,3.4514,37.95,-121.25,0.622
3.7734,36,5.8226,1.0161,169,2.7258,37.95,-121.24,0.638
1.7798,30,5.4281,1.1079,967,3.4784,37.94,-121.25,0.659
2.8705,5,5.131,1.1218,1857,4.269,37.94,-121.24,1.136
2.0893,21,4.8367,0.9673,960,3.9184,37.93,-121.24,0.65
2.3269,28,4.422,1.0642,782,3.5872,37.94,-121.25,0.559
2.0833,31,4.1825,0.955,1734,4.335,37.93,-121.25,0.483
1.4583,33,3.5867,0.9031,2248,3.8231,37.93,-121.26,0.53
1.7574,43,4.411,1.1288,1409,3.8603,37.94,-121.26,0.517
2.125,24,5.1272,1.1307,1413,4.9929,37.93,-121.27,0.612
1.9375,35,4.3863,1.0376,2188,3.581,37.94,-121.28,0.567
2.1705,36,4.0242,0.9274,451,3.6371,37.92,-121.28,0.603
1.8814,40,4.4189,1.0787,2268,3.5717,37.94,-121.28,0.577
2.551,37,4.8405,1.1245,1854,3.607,37.93,-121.29,0.591
2.7829,24,4.2047,1.0263,1294,3.7836,37.93,-121.29,0.618
2.1591,23,4.3469,1.0087,1223,3.5656,37.93,-121.28,0.678
2.4412,30,5.441,1.1795,851,4.3641,37.92,-121.28,0.616
3.1053,12,3.9424,0.8633,1175,4.2266,37.92,-121.29,0.731
1.69,31,5.2903,1.1548,576,3.7161,37.91,-121.28,0.659
2.4667,21,5.1184,1.0329,1140,3.75,37.93,-121.31,0.814
1.7694,28,4.5944,1.0639,3201,4.4458,37.92,-121.3,0.739
1.1964,33,4.3689,1.1942,236,2.2913,37.98,-121.24,0.804
2.1991,47,4.7128,1.0426,517,2.75,37.97,-121.24,0.672
2.875,37,4.4007,0.9738,951,3.5618,37.96,-121.24,0.577
1.6563,37,4.2823,1.0273,1591,2.898,37.96,-121.23,0.572
1.5539,44,5.0667,1.0874,1277,2.9356,37.96,-121.23,0.592
2.625,36,5.3355,1.1053,514,3.3816,37.95,-121.23,0.892
2.401,37,4.4926,1,1121,3.3264,37.97,-121.22,0.584
1.9875,30,5.0058,1.098,1177,3.3919,37.96,-121.22,0.564
2.625,31,4.4167,0.9345,1163,3.4613,37.96,-121.22,0.721
2.4097,19,4.9507,1.0023,1742,4.0892,37.92,-121.25,0.66
1.8958,28,5.9596,1.303,315,3.1818,37.92,-121.23,0.857
5.3224,17,6.1036,1.0256,1562,2.1023,38,-121.36,2.258
3.675,22,5.0987,1.0443,1539,2.2017,38,-121.35,1.524
3.4231,6,4.7114,1.0543,732,2.0914,38,-121.35,1.238
10.0088,15,7.7389,1.0032,1016,3.2357,38.01,-121.37,2.42
3.5982,15,4.4626,0.9967,1520,2.5291,38.01,-121.35,0.944
4.0221,16,4.6768,1.1616,451,2.2778,38.01,-121.36,1.733
2.3339,16,3.7617,1.152,1192,2.0587,38.01,-121.36,0.871
4.5278,16,5.9341,0.9121,507,2.7857,38.01,-121.36,1.669
3.2872,17,4.5583,1.0135,1114,2.4978,38.01,-121.34,1.75
5.318,27,6.3216,0.9176,630,2.4706,38.01,-121.33,1.551
4.0444,32,5.9923,1.0618,1642,2.5379,38,-121.34,1.292
3.2889,32,5.0611,1.0509,2177,2.4627,38,-121.33,0.989
5.9191,36,6.8128,1.0197,531,2.6158,38.01,-121.33,1.519
2.6765,20,5.3008,1.1003,919,2.5599,38.01,-121.32,0.964
2.7045,36,4.9494,0.9367,171,2.1646,38.01,-121.32,1.028
2.0091,21,3.803,1.0212,1114,2.3602,38,-121.32,1.015
2.213,22,4.3582,1.0787,781,1.617,38,-121.32,0.875
3.1369,14,4.9747,1.0293,1679,2.2387,38,-121.33,1.196
2.5,15,4.582,1.1055,1837,1.8822,37.99,-121.33,1.759
3.9615,11,5.7526,1.1128,2195,2.8141,37.99,-121.34,1.946
6.556,14,5.9257,0.9486,1178,2.2438,37.99,-121.34,2.347
1.3729,15,3.6039,1.1208,3061,3.5552,37.99,-121.31,1.103
1.3531,20,2.9683,1.0989,1916,3.5746,37.98,-121.32,0.946
5.143,9,6.1399,1.0984,1129,2.9249,37.98,-121.33,1.765
2.7031,10,4.5072,1.1441,643,1.853,37.98,-121.33,1.5
4.2589,8,5.1457,1.0857,684,1.9543,37.99,-121.36,1.349
5.3002,8,6.687,1.0891,1158,2.9466,37.98,-121.34,1.917
4.3008,33,6.3142,1.0819,1109,2.4535,38.02,-121.33,1.364
5.1202,30,6.1707,0.9718,2038,2.8745,38.02,-121.34,1.338
3.1827,31,5.7717,1.0394,608,2.3937,38.02,-121.33,1.621
4.3008,37,5.8627,0.9403,915,2.7313,38.02,-121.33,1.198
4.4063,20,5.9006,1.0518,2071,2.9006,38.03,-121.34,1.308
4.918,19,5.9306,1.0104,906,3.1458,38.03,-121.33,1.306
5.5427,4,6.5703,0.9523,1234,3.2732,38.04,-121.36,1.621
5.5842,5,6.9291,0.9871,2206,3.5523,38.04,-121.35,1.591
3.7206,12,6.4693,1.0604,3771,3.924,38.04,-121.35,1.46
5.0285,9,6.1738,1.0541,1290,3.6752,38.04,-121.36,1.482
5.6147,16,7.4111,1.0222,267,2.9667,38.05,-121.34,2.447
3.6083,16,5.7205,0.9809,2279,3.9566,38.04,-121.34,1.464
4.6477,15,7.4346,1.0769,965,3.7115,38.04,-121.33,1.427
2.2961,10,4.3082,0.9589,635,4.3493,38.03,-121.33,1.267
4.875,16,6.472,0.9968,1862,2.9792,38.03,-121.32,1.431
4.5179,15,6.8629,1.0402,1325,3.1324,38.04,-121.33,1.456
5.1878,10,6.799,0.9761,657,3.1435,38.04,-121.33,1.539
5.7201,8,7.8678,1.0537,895,3.6983,38.03,-121.35,1.557
4.9861,12,7.1237,1.1395,1200,3.1579,38.03,-121.34,1.335
2.8403,16,6.4286,1.2008,1301,5.0232,38.02,-121.35,1.323
4.1739,16,5.9811,0.9754,1596,3.0227,38.03,-121.35,1.313
3.7375,14,4.8981,0.9106,1378,2.8649,38.03,-121.36,1.388
3.428,15,5.5723,1.0016,2183,3.395,38.02,-121.35,1.407
4.1719,5,4.7025,1.1456,1010,2.1308,38.02,-121.36,2.061
3.5684,7,4.6707,1.1592,1518,2.0486,38.03,-121.36,0.787
4.5,30,5.5333,0.9778,167,3.7111,38.04,-121.32,0.928
3.7413,24,5.5556,1.0346,1743,3.1749,38.03,-121.31,1.053
2.5742,25,4.7214,0.979,1947,3.7156,38.03,-121.32,0.984
3.5379,26,5.7134,1.0681,1544,3.0942,38.02,-121.32,0.991
2.5212,18,4.9077,1.011,3036,3.0451,38.03,-121.31,1.1
1.9698,12,4.2866,1.1401,3440,3.6518,38,-121.29,1.123
1.886,23,4.6103,1.0397,1650,2.4265,37.99,-121.31,1.053
1.7774,23,3.6369,1.0854,3785,3.7144,38,-121.3,1
3.2788,29,5.2621,1.0322,1215,2.7931,38.01,-121.3,1
2.6495,27,5.364,1.0662,1338,2.4596,38,-121.3,1.162
4.3958,35,5.8575,0.9804,977,2.7291,38,-121.31,1.084
3.9792,19,5.8961,1.026,306,1.987,38,-121.31,1.319
2.7981,24,4.7292,1.0819,2734,3.1104,38.02,-121.31,0.921
3.994,30,5.0838,0.9681,1547,3.0878,38.01,-121.3,0.955
3.0729,23,4.8668,1.0314,1890,2.8293,38.02,-121.32,1.048
2.8348,22,4.1115,1.0059,1304,2.5519,38.01,-121.31,1.016
1.4274,22,3.9922,1.0543,1367,2.1194,38.01,-121.31,0.905
4.0156,8,6.009,1.0068,1713,3.8581,38.04,-121.3,1.176
3.1471,13,5.1472,1.0152,712,3.6142,38.03,-121.3,1.028
4.0227,10,6.3468,1.1171,782,3.5225,38.03,-121.3,1.077
3.1779,16,4.6362,0.9608,1860,4.0523,38.04,-121.29,0.973
2.2672,16,5.3252,1.077,1629,1.9914,38.03,-121.29,0.911
3.0907,11,5.014,1.0196,2769,3.8727,38.03,-121.28,0.941
2.5842,7,4.9778,1.0862,1615,3.9778,38.03,-121.29,1.113
3.9265,11,4.9759,0.9036,684,4.1205,38.03,-121.28,1.074
2.5437,12,5.0657,1.0758,1849,4.6692,38.02,-121.29,0.99
2.5473,16,4.2255,0.9658,3343,5.1991,38.02,-121.3,1.063
2.505,11,5.459,1.2457,1404,2.6743,38.03,-121.3,0.95
2.8523,4,4.3534,1.1034,491,1.4109,38.02,-121.3,0.875
2.375,4,4.5049,1.0421,1784,5.7735,38,-121.29,1.245
4.4871,2,6.6907,1.1661,3327,3.4765,38.01,-121.29,1.379
3.175,8,4.8021,1.0077,1258,3.2339,38.02,-121.28,0.959
3.75,10,3.45,0.8,50,2.5,38.01,-121.29,1.208
3.4107,26,5.8154,1.1538,164,2.5231,38.05,-121.27,0.828
2.9821,32,6.5769,1.1154,138,2.6538,38.02,-121.27,1.55
1.15,52,4.88,1.04,62,2.48,38.05,-121.3,1.125
3.5735,25,5.4488,1.0028,1035,2.867,38.05,-121.25,1.068
4.9861,26,6.6237,1.0172,1257,2.7032,38.04,-121.25,2.018
2.6994,16,4.3034,0.8995,1053,1.8905,38.01,-121.25,1.125
6.1805,32,7.5267,1.0782,677,2.786,38.04,-121.23,2.479
5.5376,42,7,1.0204,116,2.3673,38.04,-121.22,2.125
6.6605,29,7.8254,1.0381,859,2.727,38.03,-121.25,2.207
2.8167,35,6.4596,1.0526,783,2.7474,38,-121.22,1.621
2.4342,22,5.0867,0.9967,790,2.6333,38.01,-121.24,1.25
2.8958,21,7.8246,1.2807,182,3.193,38,-121.25,1.35
2.3333,27,4.7667,1.1333,179,1.9889,37.99,-121.26,0.875
2.4688,25,4.8388,0.9868,721,2.3717,38,-121.24,1.268
5.5693,38,7.2639,1.1111,226,3.1389,37.99,-121.23,1.531
5.0362,27,6.4809,1.0458,373,2.8473,37.98,-121.23,1.813
6.0582,39,4.5361,0.8557,270,2.7835,37.97,-121.2,1.577
3.225,35,6.5701,1.0935,290,2.7103,38.04,-121.19,1.771
1.4732,28,4.9608,0.9804,201,3.9412,38.03,-121.16,1.563
3.3882,44,7.3253,1.3012,287,3.4578,38.02,-121.2,1.25
2.4674,31,5.1255,1.1695,1459,3.0523,37.99,-121.18,1.309
3.6389,28,6,1.083,769,3.3581,37.97,-121.17,1.304
2.7958,32,5.0633,1.1484,1342,3.2652,37.95,-121.23,0.59
2.1513,27,4.6986,1.0522,909,2.6348,37.93,-121.19,0.997
1.125,20,5.4694,1.5918,77,1.5714,37.94,-121.23,1.5
4.75,21,4.6027,0.9315,206,2.8219,37.93,-121.22,1.214
2.8676,30,6.2059,1.2412,629,3.7,37.95,-121.22,0.769
2.5625,35,6.9661,1.2542,193,3.2712,37.96,-121.18,1.469
2.625,16,8.3333,1.6667,20,3.3333,37.9,-121.24,1.375
3.1719,42,5,1,256,2.7527,37.88,-121.26,1.583
0.9614,28,5.3,1.0143,171,2.4429,37.9,-121.28,0.557
1.6458,43,4.0333,1.0375,664,2.7667,37.88,-121.27,0.836
2.9531,34,4.3162,0.8803,678,2.8974,37.87,-121.27,1.04
2.9,38,5.9474,1.1579,125,3.2895,37.9,-121.31,1.25
5.7485,26,5.3667,0.9,1542,51.4,37.89,-121.29,1.625
2.6563,29,4.2435,0.9391,308,2.6783,37.87,-121.29,1.031
3.65,49,3.7692,0.9231,59,2.2692,37.87,-121.23,1.625
2.2891,31,6.3481,1.3447,1848,6.3072,37.94,-121.49,1.625
2.6842,44,5.1696,1.0089,1094,4.8839,37.88,-121.38,1.563
2.2619,13,5.099,1.1422,1768,2.8243,38.13,-121.47,1.235
2.0284,35,5.3251,1.106,868,3.0671,38.22,-121.42,0.963
4.3553,42,6.4497,1.0503,878,2.761,38.15,-121.36,1.857
3.5,14,5.5528,1.0786,1071,2.9024,38.16,-121.32,2.408
5.5942,5,6.7152,1.0728,1327,2.8415,38.13,-121.32,1.869
5.5057,32,6.007,1.0282,923,3.25,38.09,-121.35,1.472
3.9323,5,6.0177,1.102,2725,3.0211,38.15,-121.32,1.301
3.95,22,6.8947,1.0175,134,2.3509,38.12,-121.23,1.781
